listing_id,host_id,score_type,score
31219270,233495521,Checkin,4.98
31219270,233495521,Communication,4.98
31219270,233495521,Location,4.84
31219270,233495521,Value,4.94
31219741,210731176,Accuracy,4.82
31219741,210731176,Cleanliness,4.85
31219741,210731176,Checkin,4.71
31219741,210731176,Communication,4.74
31219741,210731176,Location,4.94
31219741,210731176,Value,4.68
31221278,39834464,Accuracy,4.75
31221278,39834464,Cleanliness,4.75
31221278,39834464,Checkin,4.75
31221278,39834464,Communication,4
31221278,39834464,Location,4.75
31221278,39834464,Value,4.25
31221358,39834464,Accuracy,3.67
31221358,39834464,Cleanliness,3.67
31221358,39834464,Checkin,4.83
31221358,39834464,Communication,3.83
31221358,39834464,Location,4.67
31221358,39834464,Value,3.83
31243526,162159097,Accuracy,4.85
31243526,162159097,Cleanliness,4.87
31243526,162159097,Checkin,4.82
31243526,162159097,Communication,4.68
31243526,162159097,Location,4.81
31243526,162159097,Value,4.68
31287568,234147890,Accuracy,4.95
31287568,234147890,Cleanliness,4.98
31287568,234147890,Checkin,4.97
31287568,234147890,Communication,4.97
31287568,234147890,Location,4.93
31287568,234147890,Value,4.98
31294061,30559,Accuracy,5
31294061,30559,Cleanliness,4.91
31294061,30559,Checkin,4.91
31294061,30559,Communication,4.95
31294061,30559,Location,4.95
31294061,30559,Value,4.91
31321961,56004960,Accuracy,5
31321961,56004960,Cleanliness,4.96
31321961,56004960,Checkin,5
31321961,56004960,Communication,4.96
31321961,56004960,Location,4.77
31321961,56004960,Value,4.88
31391400,3690557,Accuracy,5
31391400,3690557,Cleanliness,5
31391400,3690557,Checkin,5
31391400,3690557,Communication,5
31391400,3690557,Location,4.93
31391400,3690557,Value,4.73
31444663,235543653,Accuracy,4.99
31444663,235543653,Cleanliness,4.97
31444663,235543653,Checkin,5
31444663,235543653,Communication,5
31444663,235543653,Location,4.92
31444663,235543653,Value,4.99
31462782,235362223,Accuracy,5
31462782,235362223,Cleanliness,4.98
31462782,235362223,Checkin,5
31462782,235362223,Communication,4.99
31462782,235362223,Location,4.97
31462782,235362223,Value,4.97
31465446,54914134,Accuracy,4.88
31465446,54914134,Cleanliness,4.98
31465446,54914134,Checkin,4.95
31465446,54914134,Communication,4.98
31465446,54914134,Location,4.93
31465446,54914134,Value,4.91
31476418,21752052,Accuracy,4.86
31476418,21752052,Cleanliness,4.63
31476418,21752052,Checkin,4.94
31476418,21752052,Communication,4.79
31476418,21752052,Location,4.86
31476418,21752052,Value,4.72
31489880,3483619,Accuracy,4.81
31489880,3483619,Cleanliness,4.88
31489880,3483619,Checkin,4.94
31489880,3483619,Communication,4.81
31489880,3483619,Location,4.75
31489880,3483619,Value,4.75
31498217,28379912,Accuracy,5
31498217,28379912,Cleanliness,4.75
31498217,28379912,Checkin,5
31498217,28379912,Communication,5
31498217,28379912,Location,5
31498217,28379912,Value,4.75
31545482,236442276,Accuracy,4.93
31545482,236442276,Cleanliness,4.94
31545482,236442276,Checkin,4.97
31545482,236442276,Communication,4.97
31545482,236442276,Location,4.75
31545482,236442276,Value,4.94
31562982,236572187,Accuracy,4.99
31562982,236572187,Cleanliness,5
31562982,236572187,Checkin,4.99
31562982,236572187,Communication,4.99
31562982,236572187,Location,5
31562982,236572187,Value,4.92
31602811,7435040,Accuracy,4.76
31602811,7435040,Cleanliness,4.76
31602811,7435040,Checkin,4.94
31602811,7435040,Communication,4.88
31602811,7435040,Location,4.88
31602811,7435040,Value,4.82
31623027,225034304,Accuracy,4.94
31623027,225034304,Cleanliness,4.78
31623027,225034304,Checkin,4.92
31623027,225034304,Communication,4.88
31623027,225034304,Location,4.94
31623027,225034304,Value,4.78
31623201,15784748,Accuracy,5
31623201,15784748,Cleanliness,5
31623201,15784748,Checkin,5
31623201,15784748,Communication,5
31623201,15784748,Location,5
31623201,15784748,Value,5
31649637,237294625,Accuracy,4.99
31649637,237294625,Cleanliness,5
31649637,237294625,Checkin,4.98
31649637,237294625,Communication,4.98
31649637,237294625,Location,4.98
31649637,237294625,Value,4.94
31669054,237527682,Accuracy,4.84
31669054,237527682,Cleanliness,4.86
31669054,237527682,Checkin,4.91
31669054,237527682,Communication,4.92
31669054,237527682,Location,4.79
31669054,237527682,Value,4.68
31690879,237650812,Accuracy,4.95
31690879,237650812,Cleanliness,4.93
31690879,237650812,Checkin,4.96
31690879,237650812,Communication,4.96
31690879,237650812,Location,4.91
31690879,237650812,Value,4.91
31800143,142668104,Accuracy,4.89
31800143,142668104,Cleanliness,4.61
31800143,142668104,Checkin,4.99
31800143,142668104,Communication,4.91
31800143,142668104,Location,4.96
31800143,142668104,Value,4.71
31861313,54521468,Accuracy,5
31861313,54521468,Cleanliness,4.98
31861313,54521468,Checkin,5
31861313,54521468,Communication,4.98
31861313,54521468,Location,4.96
31861313,54521468,Value,4.88
31861361,143060164,Accuracy,4.97
31861361,143060164,Cleanliness,4.98
31861361,143060164,Checkin,4.98
31861361,143060164,Communication,5
31861361,143060164,Location,4.98
31861361,143060164,Value,5
31876965,43384036,Accuracy,4.97
31876965,43384036,Cleanliness,4.92
31876965,43384036,Checkin,4.94
31876965,43384036,Communication,5
31876965,43384036,Location,5
31876965,43384036,Value,4.78
31888796,48005494,Accuracy,5
31888796,48005494,Cleanliness,4.7
31888796,48005494,Checkin,5
31888796,48005494,Communication,4.9
31888796,48005494,Location,4.9
31888796,48005494,Value,4.7
31908087,25851366,Accuracy,5
31908087,25851366,Cleanliness,4.67
31908087,25851366,Checkin,4.92
31908087,25851366,Communication,4.92
31908087,25851366,Location,5
31908087,25851366,Value,4.67
31985844,3031025,Accuracy,4.93
31985844,3031025,Cleanliness,4.96
31985844,3031025,Checkin,4.98
31985844,3031025,Communication,4.98
31985844,3031025,Location,4.96
31985844,3031025,Value,4.83
31991625,48005494,Accuracy,5
31991625,48005494,Cleanliness,5
31991625,48005494,Checkin,5
31991625,48005494,Communication,5
31991625,48005494,Location,5
31991625,48005494,Value,4.75
32009047,328476,Accuracy,4.94
32009047,328476,Cleanliness,4.85
32009047,328476,Checkin,4.95
32009047,328476,Communication,4.98
32009047,328476,Location,4.9
32009047,328476,Value,4.82
32015904,22135040,Accuracy,4.9
32015904,22135040,Cleanliness,4.78
32015904,22135040,Checkin,4.88
32015904,22135040,Communication,4.86
32015904,22135040,Location,4.91
32015904,22135040,Value,4.64
32028467,240134379,Accuracy,5
32028467,240134379,Cleanliness,5
32028467,240134379,Checkin,5
32028467,240134379,Communication,5
32028467,240134379,Location,5
32028467,240134379,Value,5
32049112,113716480,Accuracy,4.96
32049112,113716480,Cleanliness,4.93
32049112,113716480,Checkin,4.94
32049112,113716480,Communication,5
32049112,113716480,Location,4.93
32049112,113716480,Value,4.86
32050468,114830330,Accuracy,4.95
32050468,114830330,Cleanliness,4.97
32050468,114830330,Checkin,5
32050468,114830330,Communication,5
32050468,114830330,Location,4.95
32050468,114830330,Value,4.9
32062728,44865937,Accuracy,4.61
32062728,44865937,Cleanliness,4.62
32062728,44865937,Checkin,4.91
32062728,44865937,Communication,4.82
32062728,44865937,Location,4.63
32062728,44865937,Value,4.59
32064854,128323587,Accuracy,4.79
32064854,128323587,Cleanliness,4.82
32064854,128323587,Checkin,4.92
32064854,128323587,Communication,4.88
32064854,128323587,Location,4.83
32064854,128323587,Value,4.79
32067665,1640101,Accuracy,5
32067665,1640101,Cleanliness,4.98
32067665,1640101,Checkin,5
32067665,1640101,Communication,5
32067665,1640101,Location,4.96
32067665,1640101,Value,4.98
32089743,78475236,Accuracy,5
32089743,78475236,Cleanliness,5
32089743,78475236,Checkin,5
32089743,78475236,Communication,5
32089743,78475236,Location,5
32089743,78475236,Value,5
32093073,1511931,Accuracy,4.88
32093073,1511931,Cleanliness,4.9
32093073,1511931,Checkin,4.93
32093073,1511931,Communication,4.83
32093073,1511931,Location,4.9
32093073,1511931,Value,4.78
32099358,209661273,Accuracy,4.78
32099358,209661273,Cleanliness,4.78
32099358,209661273,Checkin,4.85
32099358,209661273,Communication,4.88
32099358,209661273,Location,4.96
32099358,209661273,Value,4.83
32103231,187982569,Accuracy,4.95
32103231,187982569,Cleanliness,4.96
32103231,187982569,Checkin,4.96
32103231,187982569,Communication,4.99
32103231,187982569,Location,4.95
32103231,187982569,Value,4.96
32115631,230287218,Accuracy,4.61
32115631,230287218,Cleanliness,4.53
32115631,230287218,Checkin,4.78
32115631,230287218,Communication,4.53
32115631,230287218,Location,4.6
32115631,230287218,Value,4.48
32169794,7593634,Accuracy,5
32169794,7593634,Cleanliness,4.83
32169794,7593634,Checkin,4.81
32169794,7593634,Communication,4.9
32169794,7593634,Location,4.96
32169794,7593634,Value,4.85
32172218,2129659,Accuracy,5
32172218,2129659,Cleanliness,5
32172218,2129659,Checkin,5
32172218,2129659,Communication,5
32172218,2129659,Location,4.75
32172218,2129659,Value,4.92
32195610,241584087,Accuracy,4.89
32195610,241584087,Cleanliness,4.86
32195610,241584087,Checkin,4.96
32195610,241584087,Communication,4.98
32195610,241584087,Location,4.8
32195610,241584087,Value,4.75
32269368,56004960,Accuracy,4.97
32269368,56004960,Cleanliness,4.97
32269368,56004960,Checkin,4.97
32269368,56004960,Communication,5
32269368,56004960,Location,4.9
32269368,56004960,Value,4.87
32410643,198522296,Accuracy,4.96
32410643,198522296,Cleanliness,4.89
32410643,198522296,Checkin,5
32410643,198522296,Communication,4.96
32410643,198522296,Location,4.96
32410643,198522296,Value,4.93
32420542,39834464,Accuracy,4.1
32420542,39834464,Cleanliness,4.5
32420542,39834464,Checkin,4.7
32420542,39834464,Communication,4.7
32420542,39834464,Location,4.8
32420542,39834464,Value,4.7
32420771,39834464,Accuracy,4.46
32420771,39834464,Cleanliness,4.31
32420771,39834464,Checkin,4.62
32420771,39834464,Communication,4.69
32420771,39834464,Location,4.38
32420771,39834464,Value,4.31
32474278,243983185,Accuracy,4.92
32474278,243983185,Cleanliness,4.84
32474278,243983185,Checkin,4.84
32474278,243983185,Communication,4.97
32474278,243983185,Location,4.98
32474278,243983185,Value,4.74
32476765,41673708,Accuracy,4.79
32476765,41673708,Cleanliness,4.6
32476765,41673708,Checkin,4.93
32476765,41673708,Communication,4.93
32476765,41673708,Location,4.96
32476765,41673708,Value,4.63
32478511,20479130,Accuracy,4.91
32478511,20479130,Cleanliness,4.91
32478511,20479130,Checkin,4.93
32478511,20479130,Communication,4.98
32478511,20479130,Location,4.86
32478511,20479130,Value,4.86
32524046,7002402,Accuracy,4.87
32524046,7002402,Cleanliness,4.93
32524046,7002402,Checkin,5
32524046,7002402,Communication,5
32524046,7002402,Location,4.87
32524046,7002402,Value,4.67
32526287,4730169,Accuracy,4.8
32526287,4730169,Cleanliness,4.87
32526287,4730169,Checkin,4.91
32526287,4730169,Communication,4.94
32526287,4730169,Location,4.88
32526287,4730169,Value,4.7
32595122,17986403,Accuracy,5
32595122,17986403,Cleanliness,4.98
32595122,17986403,Checkin,4.96
32595122,17986403,Communication,4.97
32595122,17986403,Location,4.97
32595122,17986403,Value,4.9
32596443,245014020,Accuracy,4.7
32596443,245014020,Cleanliness,4.91
32596443,245014020,Checkin,5
32596443,245014020,Communication,4.97
32596443,245014020,Location,4.85
32596443,245014020,Value,4.82
32611866,50412282,Accuracy,4.98
32611866,50412282,Cleanliness,4.93
32611866,50412282,Checkin,4.97
32611866,50412282,Communication,4.98
32611866,50412282,Location,4.96
32611866,50412282,Value,4.85
32619057,40235104,Accuracy,4.56
32619057,40235104,Cleanliness,4.52
32619057,40235104,Checkin,4.16
32619057,40235104,Communication,4
32619057,40235104,Location,4.88
32619057,40235104,Value,4.72
32645076,7533180,Accuracy,4.9
32645076,7533180,Cleanliness,4.8
32645076,7533180,Checkin,5
32645076,7533180,Communication,4.95
32645076,7533180,Location,5
32645076,7533180,Value,4.7
32664028,121688409,Accuracy,5
32664028,121688409,Cleanliness,5
32664028,121688409,Checkin,4.75
32664028,121688409,Communication,4.75
32664028,121688409,Location,5
32664028,121688409,Value,5
32691011,48005494,Accuracy,4.8
32691011,48005494,Cleanliness,4.8
32691011,48005494,Checkin,4.8
32691011,48005494,Communication,5
32691011,48005494,Location,4.8
32691011,48005494,Value,4.4
32747568,54660,Accuracy,4.97
32747568,54660,Cleanliness,4.98
32747568,54660,Checkin,4.95
32747568,54660,Communication,4.95
32747568,54660,Location,4.96
32747568,54660,Value,4.91
32793488,36397791,Accuracy,4.87
32793488,36397791,Cleanliness,4.72
32793488,36397791,Checkin,4.98
32793488,36397791,Communication,4.89
32793488,36397791,Location,4.83
32793488,36397791,Value,4.8
32836458,31306292,Accuracy,4.95
32836458,31306292,Cleanliness,4.95
32836458,31306292,Checkin,4.95
32836458,31306292,Communication,5
32836458,31306292,Location,5
32836458,31306292,Value,4.85
32869227,247283146,Accuracy,4.98
32869227,247283146,Cleanliness,4.95
32869227,247283146,Checkin,4.95
32869227,247283146,Communication,4.95
32869227,247283146,Location,4.98
32869227,247283146,Value,4.95
32902443,247549339,Accuracy,4.76
32902443,247549339,Cleanliness,4.94
32902443,247549339,Checkin,4.94
32902443,247549339,Communication,4.88
32902443,247549339,Location,5
32902443,247549339,Value,4.71
32918175,48005494,Accuracy,5
32918175,48005494,Cleanliness,5
32918175,48005494,Checkin,3
32918175,48005494,Communication,5
32918175,48005494,Location,3
32918175,48005494,Value,3
32918230,48005494,Accuracy,5
32918230,48005494,Cleanliness,4.5
32918230,48005494,Checkin,4
32918230,48005494,Communication,4.5
32918230,48005494,Location,5
32918230,48005494,Value,5
32918301,48005494,Accuracy,5
32918301,48005494,Cleanliness,5
32918301,48005494,Checkin,5
32918301,48005494,Communication,5
32918301,48005494,Location,5
32918301,48005494,Value,5
32922639,54812088,Accuracy,4.67
32922639,54812088,Cleanliness,4.8
32922639,54812088,Checkin,4.93
32922639,54812088,Communication,4.93
32922639,54812088,Location,4.85
32922639,54812088,Value,4.63
32922642,54812088,Accuracy,4.82
32922642,54812088,Cleanliness,4.94
32922642,54812088,Checkin,4.91
32922642,54812088,Communication,4.82
32922642,54812088,Location,4.85
32922642,54812088,Value,4.59
32944774,30559,Accuracy,4.84
32944774,30559,Cleanliness,4.82
32944774,30559,Checkin,4.8
32944774,30559,Communication,4.91
32944774,30559,Location,4.73
32944774,30559,Value,4.8
32961595,83196787,Accuracy,5
32961595,83196787,Cleanliness,5
32961595,83196787,Checkin,5
32961595,83196787,Communication,5
32961595,83196787,Location,5
32961595,83196787,Value,4.78
32963775,248084367,Accuracy,4.84
32963775,248084367,Cleanliness,4.75
32963775,248084367,Checkin,4.95
32963775,248084367,Communication,4.89
32963775,248084367,Location,4.9
32963775,248084367,Value,4.75
32993666,246852381,Accuracy,4.97
32993666,246852381,Cleanliness,4.86
32993666,246852381,Checkin,4.89
32993666,246852381,Communication,4.98
32993666,246852381,Location,5
32993666,246852381,Value,4.89
33020993,1281652,Accuracy,5
33020993,1281652,Cleanliness,5
33020993,1281652,Checkin,5
33020993,1281652,Communication,5
33020993,1281652,Location,5
33020993,1281652,Value,4.83
33079261,248962106,Accuracy,4.89
33079261,248962106,Cleanliness,4.88
33079261,248962106,Checkin,4.91
33079261,248962106,Communication,4.83
33079261,248962106,Location,4.95
33079261,248962106,Value,4.64
33079505,183583319,Accuracy,4.86
33079505,183583319,Cleanliness,4.81
33079505,183583319,Checkin,4.89
33079505,183583319,Communication,4.87
33079505,183583319,Location,4.97
33079505,183583319,Value,4.8
33120365,15448957,Accuracy,5
33120365,15448957,Cleanliness,4.88
33120365,15448957,Checkin,4.98
33120365,15448957,Communication,4.98
33120365,15448957,Location,4.98
33120365,15448957,Value,4.92
33120448,246829135,Accuracy,4.92
33120448,246829135,Cleanliness,4.55
33120448,246829135,Checkin,4.96
33120448,246829135,Communication,4.94
33120448,246829135,Location,4.89
33120448,246829135,Value,4.81
33149601,4730169,Accuracy,4.9
33149601,4730169,Cleanliness,4.91
33149601,4730169,Checkin,4.99
33149601,4730169,Communication,4.97
33149601,4730169,Location,4.9
33149601,4730169,Value,4.74
33157398,249647830,Accuracy,5
33157398,249647830,Cleanliness,4.75
